person_id,paper_id
1410733743,2be77516f6233a9d3ebbf93b439c3658d955d2e5
34069293,3876267a762615ac876df561b900aa6e564fc9b4
2019538,3876267a762615ac876df561b900aa6e564fc9b4
1798186,3876267a762615ac876df561b900aa6e564fc9b4
3255652,39af4070dca3221d275898c55884167bc03fe73d
145326878,39af4070dca3221d275898c55884167bc03fe73d
2124626283,39af4070dca3221d275898c55884167bc03fe73d
49330176,1f4bee77bb69b92dd16ce0c3ad0f477f4ecf1d30
50701671,1f4bee77bb69b92dd16ce0c3ad0f477f4ecf1d30
150349792,1f4bee77bb69b92dd16ce0c3ad0f477f4ecf1d30
145070630,6e4e15ab0d55232b93e76ddecb6c969a0d18f853
3019221,6e4e15ab0d55232b93e76ddecb6c969a0d18f853
144768011,6e4e15ab0d55232b93e76ddecb6c969a0d18f853
1803518,647d0e540627c5a903299a90d20530f8e48c18d9
3393755,647d0e540627c5a903299a90d20530f8e48c18d9
1772311,647d0e540627c5a903299a90d20530f8e48c18d9
34580886,13bd0e08713f0b340396634892d2c9e3c5bee548
36994619,13bd0e08713f0b340396634892d2c9e3c5bee548
1817470,13bd0e08713f0b340396634892d2c9e3c5bee548
39269062,1731458f7ac96b23bd8ffe4c1bb71295772b5566
31846192,1731458f7ac96b23bd8ffe4c1bb71295772b5566
143879633,1731458f7ac96b23bd8ffe4c1bb71295772b5566
2083295023,e8505f6175585713aa7b785285b3abc4113b57ef
1403979144,e8505f6175585713aa7b785285b3abc4113b57ef
4047075,e8505f6175585713aa7b785285b3abc4113b57ef
1708906,8ada773522e0cc1b1a1b36b8e5d85417794a875f
1716043,8ada773522e0cc1b1a1b36b8e5d85417794a875f
35106192,8ada773522e0cc1b1a1b36b8e5d85417794a875f
1821099,4f873d5a3ab80402e206a361eeffd3b69f014db0
2731035,4f873d5a3ab80402e206a361eeffd3b69f014db0
1894887,4f873d5a3ab80402e206a361eeffd3b69f014db0
145305773,b3b64555a641afd3c8fc2da30bbb30b0b56e0c60
1741342,b3b64555a641afd3c8fc2da30bbb30b0b56e0c60
47539394,b3b64555a641afd3c8fc2da30bbb30b0b56e0c60
2073559355,12b8af038d27defddc972c9bbcdf151b2594ee69
2112395404,12b8af038d27defddc972c9bbcdf151b2594ee69
2198707,12b8af038d27defddc972c9bbcdf151b2594ee69
3255268,d47686fd5ce403fe962c80b651c8b130061a5d73
31435894,d47686fd5ce403fe962c80b651c8b130061a5d73
22573315,d47686fd5ce403fe962c80b651c8b130061a5d73
1798186,e0fdd11f8ffe065081e2e4694a8855a766abe31a
9613825,e0fdd11f8ffe065081e2e4694a8855a766abe31a
3019341,e0fdd11f8ffe065081e2e4694a8855a766abe31a
13290587,0134db5adf50c471906cbffa0d2f6a4fcbc0ae01
143842962,0134db5adf50c471906cbffa0d2f6a4fcbc0ae01
2110490847,0134db5adf50c471906cbffa0d2f6a4fcbc0ae01
31846192,006bd41c4a52c64445afdbc67182715a476e09c8
2111034665,006bd41c4a52c64445afdbc67182715a476e09c8
2285406,006bd41c4a52c64445afdbc67182715a476e09c8
145479025,f0dde44d5836ac8ae1d8a501b26317c952fe5abc
3255652,f0dde44d5836ac8ae1d8a501b26317c952fe5abc
145322246,f0dde44d5836ac8ae1d8a501b26317c952fe5abc
25635969,620f78ee4a52c3f61e5600d5c354b2234d8f7858
1860924,620f78ee4a52c3f61e5600d5c354b2234d8f7858
2109461904,620f78ee4a52c3f61e5600d5c354b2234d8f7858
2731035,d7948ee13698eaa556716b4161202f8690e493ff
1400900759,d7948ee13698eaa556716b4161202f8690e493ff
2409325,d7948ee13698eaa556716b4161202f8690e493ff
1752888049,16a65dcd609d48f79a9a271377628fdae5315a62
2982298,16a65dcd609d48f79a9a271377628fdae5315a62
2835741,16a65dcd609d48f79a9a271377628fdae5315a62
2064249638,f75f16b5cf0fc2e667d79a122190757bfccb0a3d
4023152,f75f16b5cf0fc2e667d79a122190757bfccb0a3d
1903798,f75f16b5cf0fc2e667d79a122190757bfccb0a3d
9031926,b374939320dcba4255a14637d36bbee785a2d860
39269062,b374939320dcba4255a14637d36bbee785a2d860
1713030,b374939320dcba4255a14637d36bbee785a2d860
34580886,d427db1ba2cc92b36d16a5e5114f1027c90fff68
2064473584,d427db1ba2cc92b36d16a5e5114f1027c90fff68
1696394,d427db1ba2cc92b36d16a5e5114f1027c90fff68
2125673249,7549a6e03afdd42ae94c19235db076319eeb34f8
71371263,7549a6e03afdd42ae94c19235db076319eeb34f8
1403979144,7549a6e03afdd42ae94c19235db076319eeb34f8
48107154,ae876b07435880d0359ca68b30af90b2e3193ad4
2790411,ae876b07435880d0359ca68b30af90b2e3193ad4
4047075,ae876b07435880d0359ca68b30af90b2e3193ad4
144153647,45063cf2e0116e700da5ca2863c8bb82ad4d64c2
3393755,45063cf2e0116e700da5ca2863c8bb82ad4d64c2
1709784,45063cf2e0116e700da5ca2863c8bb82ad4d64c2
2124626283,e89c22555d5e20a14669522838029c6f49893c57
145250139,e89c22555d5e20a14669522838029c6f49893c57
1734682,e89c22555d5e20a14669522838029c6f49893c57
35106192,6cc4b0919f14bdcba4d3f1d97b04bd134bfb45c4
2176381,6cc4b0919f14bdcba4d3f1d97b04bd134bfb45c4
145219017,6cc4b0919f14bdcba4d3f1d97b04bd134bfb45c4
47774578,f51dfc161c98140d4156e512dd3b4f839cc7f491
9083969,f51dfc161c98140d4156e512dd3b4f839cc7f491
3019221,f51dfc161c98140d4156e512dd3b4f839cc7f491
145070630,f7a8573d4daa4083419a864ef7a8bf97bc0754e5
1803518,f7a8573d4daa4083419a864ef7a8bf97bc0754e5
36994619,f7a8573d4daa4083419a864ef7a8bf97bc0754e5
2193901,f3b0ca9d0c420e6c6bc24a5e9dd959e8c899b38e
2054073851,f3b0ca9d0c420e6c6bc24a5e9dd959e8c899b38e
2121692039,f3b0ca9d0c420e6c6bc24a5e9dd959e8c899b38e
3016228,e7f1640a76bbfdf701e6cd4d81163be2eb97a4de
2216703472,e7f1640a76bbfdf701e6cd4d81163be2eb97a4de
2109461904,e7f1640a76bbfdf701e6cd4d81163be2eb97a4de
1713030,42fe18be6e9ff2c11e5b2347c93e131c9abc7a51
143704623,42fe18be6e9ff2c11e5b2347c93e131c9abc7a51
2409325,42fe18be6e9ff2c11e5b2347c93e131c9abc7a51
48528884,91bd879d3fcbdb851c8442be47e7ee8fa4ef8586
49330176,91bd879d3fcbdb851c8442be47e7ee8fa4ef8586
2044319,91bd879d3fcbdb851c8442be47e7ee8fa4ef8586
34815790,19c284f50869970a31f45cbec20d2db90aa278e3
3470782,19c284f50869970a31f45cbec20d2db90aa278e3
151121638,19c284f50869970a31f45cbec20d2db90aa278e3
1681226,cdadc2aa758d3abc1f77add07232f21df9287162
25003800,cdadc2aa758d3abc1f77add07232f21df9287162
144329188,cdadc2aa758d3abc1f77add07232f21df9287162
2216703472,f6dc7097c06f58e93209f5cf14913c63dcfe183f
52561170,f6dc7097c06f58e93209f5cf14913c63dcfe183f
9613825,f6dc7097c06f58e93209f5cf14913c63dcfe183f
2338598,6b98410fcea56a1d8368fe31384d2cacdcf78fdc
2409325,6b98410fcea56a1d8368fe31384d2cacdcf78fdc
144329188,6b98410fcea56a1d8368fe31384d2cacdcf78fdc
144850855,a31b391917fbfc24675fc13a6724fe61460b425a
2969299,a31b391917fbfc24675fc13a6724fe61460b425a
2460428,a31b391917fbfc24675fc13a6724fe61460b425a
1968180,5685a394b25fcb27b6ad91f7325f2e60a9892e2a
1772311,5685a394b25fcb27b6ad91f7325f2e60a9892e2a
1713172,5685a394b25fcb27b6ad91f7325f2e60a9892e2a
144666776,9b3f2b73263ce06a6d61ef2ad9df7cce33e171f7
2236429,9b3f2b73263ce06a6d61ef2ad9df7cce33e171f7
2108047195,9b3f2b73263ce06a6d61ef2ad9df7cce33e171f7
1736546,416292827584552604807411db7262d7c28257e6
3016228,416292827584552604807411db7262d7c28257e6
1891554,416292827584552604807411db7262d7c28257e6
1718274,325bbe2c92072b16645a5cded3b9eda3cb97660b
48107154,325bbe2c92072b16645a5cded3b9eda3cb97660b
2835741,325bbe2c92072b16645a5cded3b9eda3cb97660b
1743774,e02acab3e0c44f425705865869f3e51f7998dd24
9083969,e02acab3e0c44f425705865869f3e51f7998dd24
2460428,e02acab3e0c44f425705865869f3e51f7998dd24
1694512,02808823641975868e3212fd7ae859514fdbdf32
144039860,02808823641975868e3212fd7ae859514fdbdf32
1746173,02808823641975868e3212fd7ae859514fdbdf32
2207212,c8df841db2bfe68fc7624f004217c0255f385063
1713030,c8df841db2bfe68fc7624f004217c0255f385063
103774486,c8df841db2bfe68fc7624f004217c0255f385063
2102926579,0daa156e7b4168df25733ce58680dd15b539fa50
1694512,0daa156e7b4168df25733ce58680dd15b539fa50
8349792,0daa156e7b4168df25733ce58680dd15b539fa50
1400900759,262fe2a2b5d1c0fa7feb63f3bf0c1fd81f1b7c80
143906110,262fe2a2b5d1c0fa7feb63f3bf0c1fd81f1b7c80
35089024,262fe2a2b5d1c0fa7feb63f3bf0c1fd81f1b7c80
2238861,acf5fce7472de410985d223d3ce1271a5014d1e7
1713030,acf5fce7472de410985d223d3ce1271a5014d1e7
25635969,acf5fce7472de410985d223d3ce1271a5014d1e7
34110040,45af864f2f9991eb9f9545fdec45ccf2adb5f0fa
1703204,45af864f2f9991eb9f9545fdec45ccf2adb5f0fa
144850855,45af864f2f9991eb9f9545fdec45ccf2adb5f0fa
34533996,d6b68954d6acddce319de327af65d164bdfc5543
3291006,d6b68954d6acddce319de327af65d164bdfc5543
1746173,d6b68954d6acddce319de327af65d164bdfc5543
9613825,71ca3a6c98c8b60117d01f324487ea8bfe34c54b
35106192,71ca3a6c98c8b60117d01f324487ea8bfe34c54b
145472032,71ca3a6c98c8b60117d01f324487ea8bfe34c54b
2285406,342253053f72911edc54df84708f1c1a8db279b6
1804361,342253053f72911edc54df84708f1c1a8db279b6
25003800,342253053f72911edc54df84708f1c1a8db279b6
1881965,ae63486b2791b301ea4f31b654579687b2f2f95a
49839849,ae63486b2791b301ea4f31b654579687b2f2f95a
1752888049,ae63486b2791b301ea4f31b654579687b2f2f95a
145479025,5b0ade1a2ae06e9d8b51f2d5c424a0cdad847e8a
39064908,5b0ade1a2ae06e9d8b51f2d5c424a0cdad847e8a
1702467,5b0ade1a2ae06e9d8b51f2d5c424a0cdad847e8a
2516234,f0c9fabba39fb5d471d6bd37f6d1c68811fef48b
9097705,f0c9fabba39fb5d471d6bd37f6d1c68811fef48b
34399700,f0c9fabba39fb5d471d6bd37f6d1c68811fef48b
1881965,575c8ee3782f37dd0e7df8b9f3161ae3e7783b1c
39064908,575c8ee3782f37dd0e7df8b9f3161ae3e7783b1c
2124626283,575c8ee3782f37dd0e7df8b9f3161ae3e7783b1c
2371988,8f6e3b466c4ecc6e0ff779e58cf1b885c7b09f11
1746871,8f6e3b466c4ecc6e0ff779e58cf1b885c7b09f11
144153647,8f6e3b466c4ecc6e0ff779e58cf1b885c7b09f11
2338598,2529bb021fda27e1b4012ea62d68c26fd53efcd3
1752888049,2529bb021fda27e1b4012ea62d68c26fd53efcd3
35089024,2529bb021fda27e1b4012ea62d68c26fd53efcd3
1741342,ff784e951325b54f911c3c82bde5b3d6810459c3
2207212,ff784e951325b54f911c3c82bde5b3d6810459c3
2073559355,ff784e951325b54f911c3c82bde5b3d6810459c3
1741346,3b3df8387a7924c966c87662d4d2547e5c0fb662
2341999,3b3df8387a7924c966c87662d4d2547e5c0fb662
1706922,3b3df8387a7924c966c87662d4d2547e5c0fb662
2110490847,2aac97b85bfb33c0bae35be23b02238c79a937d7
3418946,2aac97b85bfb33c0bae35be23b02238c79a937d7
1736546,2aac97b85bfb33c0bae35be23b02238c79a937d7
1894887,217c25a7dc4380f12497edf4d7d013d11195c005
145044578,217c25a7dc4380f12497edf4d7d013d11195c005
46207591,217c25a7dc4380f12497edf4d7d013d11195c005
2019538,0e9882f5d9a4c0ee873f7806ffe645b0473377a7
145770133,0e9882f5d9a4c0ee873f7806ffe645b0473377a7
14886336,0e9882f5d9a4c0ee873f7806ffe645b0473377a7
145479025,0073395c4fec448b21963cf06ab01b671ccaaac3
2216703472,0073395c4fec448b21963cf06ab01b671ccaaac3
144666776,0073395c4fec448b21963cf06ab01b671ccaaac3
50378124,a5170eb87547140ee2e9d89e12e49e64b5f1f7d5
2073559355,a5170eb87547140ee2e9d89e12e49e64b5f1f7d5
3308719,a5170eb87547140ee2e9d89e12e49e64b5f1f7d5
39592606,205d1d5689f7327d909f6a4addb2f0d98ab7d17e
1897202,205d1d5689f7327d909f6a4addb2f0d98ab7d17e
2238861,205d1d5689f7327d909f6a4addb2f0d98ab7d17e
144329188,6300cd54e6ae992d87cb22ce536aa99a5f9e6ab4
1699192,6300cd54e6ae992d87cb22ce536aa99a5f9e6ab4
1721711,6300cd54e6ae992d87cb22ce536aa99a5f9e6ab4
1730344,6008ea0ff9406834436c2ab39dca17390f978a23
3083019,6008ea0ff9406834436c2ab39dca17390f978a23
1716043,6008ea0ff9406834436c2ab39dca17390f978a23
144568027,212d1c7cfad4d8dae39deb669337cb46b0274d78
1777646,212d1c7cfad4d8dae39deb669337cb46b0274d78
2590886,212d1c7cfad4d8dae39deb669337cb46b0274d78
